,query,significant,p_value,term_size,query_size,intersection_size,precision,recall,term_id,source,term_name,effective_domain_size,source_order,parents
165,query_1,TRUE,5.5740480831126e-05,726,529,45,0.0850661625708885,0.0619834710743802,GO:0005509,GO:MF,calcium ion binding,20212,1491,GO:0046872
166,query_1,TRUE,9.50586208493043e-05,80,529,13,0.0245746691871456,0.1625,GO:0015370,GO:MF,solute:sodium symporter activity,20212,2502,GO:0015081/GO:0015294
167,query_1,TRUE,0.000297476817438256,4,529,4,0.00756143667296786,1,GO:0016647,GO:MF,oxidoreductase activity. acting on the CH-NH group of donors. oxygen as acceptor,20212,2874,GO:0016645
168,query_1,TRUE,0.00053612382627026,175,529,18,0.0340264650283554,0.102857142857143,GO:0005319,GO:MF,lipid transporter activity,20212,1414,GO:0005215
169,query_1,TRUE,0.000712491368113554,4444,529,163,0.30812854442344,0.0366786678667867,GO:0043169,GO:MF,cation binding,20212,5723,GO:0043167
170,query_1,TRUE,0.00125296302052284,608,529,37,0.0699432892249527,0.0608552631578947,GO:0008324,GO:MF,monoatomic cation transmembrane transporter activity,20212,1657,GO:0015075
171,query_1,TRUE,0.00229286475827511,2325,529,96,0.181474480151229,0.0412903225806452,GO:1901363,GO:MF,heterocyclic compound binding,20212,10912,GO:0036094
172,query_1,TRUE,0.00234620113869402,727,529,41,0.0775047258979206,0.0563961485557084,GO:0015075,GO:MF,monoatomic ion transmembrane transporter activity,20212,2296,GO:0022857
173,query_1,TRUE,0.00241550646591168,61,529,10,0.0189035916824197,0.163934426229508,GO:0008028,GO:MF,monocarboxylic acid transmembrane transporter activity,20212,1525,GO:0046943
174,query_1,TRUE,0.00276536503522495,2304,529,95,0.179584120982987,0.0412326388888889,GO:0097367,GO:MF,carbohydrate derivative binding,20212,9101,GO:0005488
175,query_1,TRUE,0.00348921825559413,4354,529,157,0.296786389413989,0.0360587965089573,GO:0046872,GO:MF,metal ion binding,20212,6229,GO:0043169
176,query_1,TRUE,0.00413681064279059,692,529,39,0.0737240075614367,0.0563583815028902,GO:0015318,GO:MF,inorganic molecular entity transmembrane transporter activity,20212,2474,GO:0022857
177,query_1,TRUE,0.00427867496912561,6,529,4,0.00756143667296786,0.666666666666667,GO:0034481,GO:MF,chondroitin sulfotransferase activity,20212,4982,GO:0008146
178,query_1,TRUE,0.00450622069001532,445,529,29,0.054820415879017,0.0651685393258427,GO:0046873,GO:MF,metal ion transmembrane transporter activity,20212,6230,GO:0008324/GO:0022890
179,query_1,TRUE,0.00490445327368059,29,529,7,0.0132325141776938,0.241379310344828,GO:0072349,GO:MF,modified amino acid transmembrane transporter activity,20212,8825,GO:0022857
180,query_1,TRUE,0.00522561690848234,246,529,20,0.0378071833648393,0.0813008130081301,GO:0022853,GO:MF,active monoatomic ion transmembrane transporter activity,20212,3789,GO:0015075/GO:0022804
181,query_1,TRUE,0.00525434902467295,12,529,5,0.00945179584120983,0.416666666666667,GO:0015132,GO:MF,prostaglandin transmembrane transporter activity,20212,2344,GO:0071714
182,query_1,TRUE,0.0083545787719301,13,529,5,0.00945179584120983,0.384615384615385,GO:0071714,GO:MF,icosanoid transmembrane transporter activity,20212,8786,GO:0005319/GO:0022857
183,query_1,TRUE,0.00874809015054856,56,529,9,0.0170132325141777,0.160714285714286,GO:0008146,GO:MF,sulfotransferase activity,20212,1580,GO:0016782
184,query_1,TRUE,0.00890830235729322,742,529,40,0.0756143667296786,0.0539083557951483,GO:0016491,GO:MF,oxidoreductase activity,20212,2813,GO:0003824
185,query_1,TRUE,0.0114291045696002,3,529,3,0.0056710775047259,1,GO:0046592,GO:MF,polyamine oxidase activity,20212,6206,GO:0016647
186,query_1,TRUE,0.0127165178316453,14,529,5,0.00945179584120983,0.357142857142857,GO:0008559,GO:MF,ABC-type xenobiotic transporter activity,20212,1791,GO:0042910/GO:0140359
187,query_1,TRUE,0.0138343806677008,23,529,6,0.0113421550094518,0.260869565217391,GO:0022848,GO:MF,acetylcholine-gated monoatomic cation-selective channel activity,20212,3784,GO:0005231/GO:0099094/GO:1904315
188,query_1,TRUE,0.0158532744627634,202,529,17,0.0321361058601134,0.0841584158415842,GO:0016829,GO:MF,lyase activity,20212,3011,GO:0003824
189,query_1,TRUE,0.0160034091722255,75,529,10,0.0189035916824197,0.133333333333333,GO:0016782,GO:MF,transferase activity. transferring sulphur-containing groups,20212,2975,GO:0016740
190,query_1,TRUE,0.0183798500857326,359,529,24,0.0453686200378072,0.0668523676880223,GO:0106310,GO:MF,protein serine kinase activity,20212,10248,GO:0004672
191,query_1,TRUE,0.0210499385584176,434,529,27,0.0510396975425331,0.0622119815668203,GO:0004674,GO:MF,protein serine/threonine kinase activity,20212,977,GO:0004672
192,query_1,TRUE,0.0269870745856937,37,529,7,0.0132325141776938,0.189189189189189,GO:0005231,GO:MF,excitatory extracellular ligand-gated monoatomic ion channel activity,20212,1367,GO:0005230
193,query_1,TRUE,0.0293063063584446,569,529,32,0.0604914933837429,0.0562390158172232,GO:0022890,GO:MF,inorganic cation transmembrane transporter activity,20212,3812,GO:0015318
194,query_1,TRUE,0.0370558200136817,195,529,16,0.0302457466918715,0.082051282051282,GO:0031406,GO:MF,carboxylic acid binding,20212,4116,GO:0043168/GO:0043177
195,query_1,TRUE,0.0374478642247501,1919,529,78,0.147448015122873,0.0406461698801459,GO:0032555,GO:MF,purine ribonucleotide binding,20212,4453,GO:0017076/GO:0032553
196,query_1,TRUE,0.0448239878260861,4,529,3,0.0056710775047259,0.75,GO:0047756,GO:MF,chondroitin 4-sulfotransferase activity,20212,7008,GO:0034481
197,query_1,TRUE,0.0461965927686449,28,529,6,0.0113421550094518,0.214285714285714,GO:0016645,GO:MF,oxidoreductase activity. acting on the CH-NH group of donors,20212,2872,GO:0016491
198,query_1,TRUE,0.0465989666518492,1560,529,66,0.12476370510397,0.0423076923076923,GO:0032559,GO:MF,adenyl ribonucleotide binding,20212,4457,GO:0030554/GO:0032555
199,query_1,TRUE,0.0283254657819904,23,194,7,0.0360824742268041,0.304347826086957,HP:0009918,HP,Ectopia pupillae,4958,6390,HP:0000615
200,query_1,TRUE,0.00672350065536051,199,323,18,0.0557275541795666,0.0904522613065327,HPA:0031321,HPA,appendix; enterocytes - Microvilli[≥Low],11019,32,HPA:0030000
201,query_1,TRUE,0.00786631501745225,240,323,20,0.0619195046439628,0.0833333333333333,HPA:0151321,HPA,duodenum; enterocytes - Microvilli[≥Low],11019,266,HPA:0150000
202,query_1,TRUE,0.0123746625499957,268,323,21,0.065015479876161,0.0783582089552239,HPA:0481321,HPA,small intestine; enterocytes - Microvilli[≥Low],11019,735,HPA:0480000
203,query_1,TRUE,0.0170351065984182,567,323,34,0.105263157894737,0.0599647266313933,HPA:0271142,HPA,kidney; proximal tubules (cell body)[≥Medium],11019,424,HPA:0271141
204,query_1,TRUE,0.0200440920719569,236,323,19,0.0588235294117647,0.0805084745762712,HPA:0481322,HPA,small intestine; enterocytes - Microvilli[≥Medium],11019,736,HPA:0481321
205,query_1,TRUE,0.0239509197787242,505,323,31,0.0959752321981424,0.0613861386138614,HPA:0131301,HPA,colon; enterocytes[≥Low],11019,219,HPA:0130000
206,query_1,TRUE,0.00258719153855113,1537,274,77,0.281021897810219,0.0500975927130774,KEGG:01100,KEGG,Metabolic pathways,8484,181,KEGG:00000
207,query_1,TRUE,0.00279795246296014,89,274,12,0.0437956204379562,0.134831460674157,KEGG:04512,KEGG,ECM-receptor interaction,8484,314,KEGG:00000
208,query_1,TRUE,0.00947541837173582,24,274,6,0.0218978102189781,0.25,KEGG:04977,KEGG,Vitamin digestion and absorption,8484,408,KEGG:00000
209,query_1,TRUE,0.00955639821869133,202,274,18,0.0656934306569343,0.0891089108910891,KEGG:04510,KEGG,Focal adhesion,8484,313,KEGG:00000
210,query_1,TRUE,0.010962391186486,102,274,12,0.0437956204379562,0.117647058823529,KEGG:04972,KEGG,Pancreatic secretion,8484,403,KEGG:00000
211,query_1,TRUE,0.0498902098190711,103,274,11,0.0401459854014599,0.106796116504854,KEGG:04974,KEGG,Protein digestion and absorption,8484,405,KEGG:00000
212,query_1,TRUE,3.87849754900074e-08,107,336,20,0.0595238095238095,0.186915887850467,REAC:R-HSA-9748784,REAC,Drug ADME,10842,769,REAC:0000000
213,query_1,TRUE,3.95060618270192e-07,718,336,54,0.160714285714286,0.0752089136490251,REAC:R-HSA-382551,REAC,Transport of small molecules,10842,2523,REAC:0000000
214,query_1,TRUE,5.97099191570037e-07,2074,336,110,0.327380952380952,0.0530376084860174,REAC:R-HSA-1430728,REAC,Metabolism,10842,1372,REAC:0000000
215,query_1,TRUE,1.08453001174305e-06,245,336,28,0.0833333333333333,0.114285714285714,REAC:R-HSA-425407,REAC,SLC-mediated transmembrane transport,10842,2079,REAC:R-HSA-382551
216,query_1,TRUE,7.32775894012857e-05,297,336,28,0.0833333333333333,0.0942760942760943,REAC:R-HSA-1474244,REAC,Extracellular matrix organization,10842,858,REAC:0000000
217,query_1,TRUE,0.000700349115170198,28,336,8,0.0238095238095238,0.285714285714286,REAC:R-HSA-9753281,REAC,Paracetamol ADME,10842,1664,REAC:R-HSA-9748784
218,query_1,TRUE,0.000820356017010766,173,336,19,0.056547619047619,0.109826589595376,REAC:R-HSA-8978868,REAC,Fatty acid metabolism,10842,904,REAC:R-HSA-556833
219,query_1,TRUE,0.0010208211892245,14,336,6,0.0178571428571429,0.428571428571429,REAC:R-HSA-189483,REAC,Heme degradation,10842,1083,REAC:R-HSA-189445
220,query_1,TRUE,0.00144191569112659,75,336,12,0.0357142857142857,0.16,REAC:R-HSA-3000178,REAC,ECM proteoglycans,10842,785,REAC:R-HSA-1474244
221,query_1,TRUE,0.00304583203931253,10,336,5,0.0148809523809524,0.5,REAC:R-HSA-879518,REAC,Transport of organic anions,10842,2522,REAC:R-HSA-425397
222,query_1,TRUE,0.00351784044035447,732,336,45,0.133928571428571,0.0614754098360656,REAC:R-HSA-556833,REAC,Metabolism of lipids,10842,1384,REAC:R-HSA-1430728
223,query_1,TRUE,0.00544237596943965,11,336,5,0.0148809523809524,0.454545454545455,REAC:R-HSA-629594,REAC,Highly calcium permeable postsynaptic nicotinic acetylcholine receptors,10842,1091,REAC:R-HSA-622327
224,query_1,TRUE,0.00565379058584408,215,336,20,0.0595238095238095,0.0930232558139535,REAC:R-HSA-211859,REAC,Biological oxidations,10842,220,REAC:R-HSA-1430728
225,query_1,TRUE,0.00808586629584118,19,336,6,0.0178571428571429,0.31578947368421,REAC:R-HSA-2022870,REAC,Chondroitin sulfate biosynthesis,10842,344,REAC:R-HSA-1793185
226,query_1,TRUE,0.00910383523229717,186,336,18,0.0535714285714286,0.0967741935483871,REAC:R-HSA-196854,REAC,Metabolism of vitamins and cofactors,10842,1395,REAC:R-HSA-1430728
227,query_1,TRUE,0.0182061963403355,42,336,8,0.0238095238095238,0.19047619047619,REAC:R-HSA-425397,REAC,Transport of vitamins. nucleosides. and related molecules,10842,2526,REAC:R-HSA-425407
228,query_1,TRUE,0.0205513855553325,22,336,6,0.0178571428571429,0.272727272727273,REAC:R-HSA-8935690,REAC,Digestion,10842,715,REAC:R-HSA-8963743
229,query_1,TRUE,0.0218364056602794,14,336,5,0.0148809523809524,0.357142857142857,REAC:R-HSA-181431,REAC,Acetylcholine binding and downstream events,10842,51,REAC:R-HSA-112314
230,query_1,TRUE,0.0218364056602794,14,336,5,0.0148809523809524,0.357142857142857,REAC:R-HSA-622327,REAC,Postsynaptic nicotinic acetylcholine receptors,10842,1729,REAC:R-HSA-181431
231,query_1,TRUE,0.0284502277157168,8,336,4,0.0119047619047619,0.5,REAC:R-HSA-9754706,REAC,Atorvastatin ADME,10842,180,REAC:R-HSA-9748784
232,query_1,TRUE,0.0306624817437908,45,336,8,0.0238095238095238,0.177777777777778,REAC:R-HSA-8955332,REAC,Carboxyterminal post-translational modifications of tubulin,10842,298,REAC:R-HSA-597592
233,query_1,TRUE,0.0370975657699105,245,336,20,0.0595238095238095,0.0816326530612245,REAC:R-HSA-5668914,REAC,Diseases of metabolism,10842,740,REAC:R-HSA-1643685
234,query_1,TRUE,0.0375493824817406,59,336,9,0.0267857142857143,0.152542372881356,REAC:R-HSA-2142753,REAC,Arachidonic acid metabolism,10842,161,REAC:R-HSA-8978868
235,query_1,TRUE,0.0450901783753561,25,336,6,0.0178571428571429,0.24,REAC:R-HSA-189445,REAC,Metabolism of porphyrins,10842,1389,REAC:R-HSA-1430728
236,query_1,TRUE,0.0459077289559281,121,336,13,0.0386904761904762,0.107438016528926,REAC:R-HSA-196849,REAC,Metabolism of water-soluble vitamins and cofactors,10842,1396,REAC:R-HSA-196854
237,query_1,TRUE,0.0499603450232952,9,336,4,0.0119047619047619,0.444444444444444,REAC:R-HSA-629597,REAC,Highly calcium permeable nicotinic acetylcholine receptors,10842,1090,REAC:R-HSA-622323
238,query_1,TRUE,0.00431201848461322,141,281,16,0.0569395017793594,0.113475177304965,WP:WP2884,WP,NRF2 pathway,8286,184,WP:000000
239,query_1,TRUE,0.00575279818883224,12,281,5,0.0177935943060498,0.416666666666667,WP:WP229,WP,Irinotecan pathway,8286,90,WP:000000
240,query_1,TRUE,0.0115294717127996,313,281,25,0.0889679715302491,0.0798722044728434,WP:WP2882,WP,Nuclear receptors meta pathway,8286,183,WP:000000
241,query_1,TRUE,0.0229246107497264,57,281,9,0.0320284697508897,0.157894736842105,WP:WP4917,WP,Proximal tubule transport,8286,568,WP:000000
