name	term	lev	seq	value
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC101856938	1.66853683750157
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC101846955	0.948351531938898
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC101858603	-0.894344359274654
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC100533444	-0.204136888329605
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC101853787	0.589378678742837
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC101846631	-0.135326719882031
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC101859269	-0.0487947278203937
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC101845947	2.09374593282655
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC101851540	-0.541941185469406
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC101847695	0.172471980964666
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC101857587	-0.238706363425176
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC101854262	-0.795055329034297
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC101853523	0.249061754587407
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC101846744	1.25681123936723
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC101855319	-2.63447184413465
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC101851042	-1.62958190805297
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC101858667	0.338407216001345
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC101863898	0.133935641051038
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC101855744	0.677036290286358
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC101859569	-0.0144851956784542
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC101854554	-2.44250214106756
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC101854639	-0.43431045747052
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC101850410	-0.32635466202135
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC101855373	-0.250833461618896
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC101857874	-0.130843907368067
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC101846014	-0.19011846142933
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC101861402	-0.0544658416121453
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC101859329	-2.1899049965
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC101862799	-1.3701322183306
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC101852767	-1.79608330793753
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC101853767	-1.90423632154998
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC101848826	-1.28039907245927
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC101860700	-0.00571462606759057
"tissue homeostasis"	GO:1903046;GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0001894;GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134;GO:0002088;GO:0001775;GO:0001568;GO:0000255;GO:0017144;GO:0000027;GO:0000413;GO:0018208;GO:0018193;GO:0002252	5	LOC101849675	0.0291338085281923
